id,created_at,favorite_count,retweet_count,sentiment
601178557595914240,2015-05-21 00:11:52+00:00,670,415,0.0
599294411327934465,2015-05-15 19:24:56+00:00,1896,1275,-0.10000000000000002
599292871032709120,2015-05-15 19:18:49+00:00,2230,1651,0.0
596032545478856705,2015-05-06 19:23:27+00:00,1409,1087,0.8
596026229536460802,2015-05-06 18:58:21+00:00,720,566,0.625
595953692223889408,2015-05-06 14:10:07+00:00,1752,1322,0.0
595942886379782144,2015-05-06 13:27:10+00:00,633,635,0.0
595941207567683584,2015-05-06 13:20:30+00:00,530,405,0.0
595936546290794496,2015-05-06 13:01:59+00:00,769,414,-0.15555555555555559
595936196284518401,2015-05-06 13:00:35+00:00,310,99,0.16666666666666666
595936164097499138,2015-05-06 13:00:28+00:00,267,71,0.0
595936119503589378,2015-05-06 13:00:17+00:00,273,80,0.0
595936062666584064,2015-05-06 13:00:03+00:00,302,86,0.0
595933933872754688,2015-05-06 12:51:36+00:00,330,305,0.3181818181818182
595778114472509442,2015-05-06 02:32:26+00:00,733,611,0.0625
595363634898800640,2015-05-04 23:05:26+00:00,565,514,0.0
593142359845695488,2015-04-28 19:58:53+00:00,789,443,0.0
592851104163110914,2015-04-28 00:41:32+00:00,314,108,0.0
592839935989809154,2015-04-27 23:57:09+00:00,741,447,0.0
592826359547863042,2015-04-27 23:03:12+00:00,580,341,0.0
592822192464867331,2015-04-27 22:46:39+00:00,179,165,0.0
592816026884165632,2015-04-27 22:22:09+00:00,134,137,0.0
592766611360210947,2015-04-27 19:05:47+00:00,369,322,0.0
592480832390111233,2015-04-27 00:10:12+00:00,2608,1717,0.0
591366925181005826,2015-04-23 22:23:56+00:00,309,161,0.5
590644202410762241,2015-04-21 22:32:06+00:00,485,276,0.0
590318762823266305,2015-04-21 00:58:55+00:00,530,273,0.25
589059537119748096,2015-04-17 13:35:12+00:00,1156,710,0.0
589020228958433281,2015-04-17 10:59:00+00:00,551,323,0.0
589010012619612162,2015-04-17 10:18:24+00:00,204,119,0.0
588937853863886848,2015-04-17 05:31:40+00:00,574,391,-0.05
588464344817471488,2015-04-15 22:10:07+00:00,1380,1584,0.20500000000000002
588143946800463874,2015-04-15 00:56:58+00:00,6335,8017,0.25
588082616890449920,2015-04-14 20:53:16+00:00,1291,1067,0.25
588077123946094595,2015-04-14 20:31:26+00:00,769,411,0.5
588075671148240896,2015-04-14 20:25:40+00:00,953,855,0.0
588072004995153923,2015-04-14 20:11:06+00:00,781,615,0.0
588068020049813505,2015-04-14 19:55:16+00:00,279,445,0.13636363636363635
588046226496626689,2015-04-14 18:28:40+00:00,704,623,0.0
587714995066011648,2015-04-13 20:32:28+00:00,408,839,0.0
587711416997515264,2015-04-13 20:18:15+00:00,656,719,0.13636363636363635
587656388978978818,2015-04-13 16:39:35+00:00,1143,1168,0.0
587430225572601859,2015-04-13 01:40:54+00:00,2074,1777,0.2
587048257651511296,2015-04-12 00:23:06+00:00,509,317,0.5
586635597940293632,2015-04-10 21:03:20+00:00,512,362,0.06818181818181818
586239425950130176,2015-04-09 18:49:05+00:00,416,350,-0.10000000000000002
585875717000310784,2015-04-08 18:43:50+00:00,896,853,0.0
585182828943560704,2015-04-06 20:50:33+00:00,480,266,-0.2
584167088903688192,2015-04-04 01:34:21+00:00,15,3,0.0
584130175224295424,2015-04-03 23:07:41+00:00,2636,1829,0.0
581526668378042368,2015-03-27 18:42:16+00:00,247,145,0.0
580517083160711168,2015-03-24 23:50:32+00:00,509,338,0.0
580158964190482432,2015-03-24 00:07:30+00:00,706,537,0.8
579051336135671809,2015-03-20 22:46:11+00:00,18,2,0.25
576475208170627072,2015-03-13 20:09:34+00:00,1723,1093,-0.19999999999999998
576109615261290496,2015-03-12 19:56:50+00:00,383,160,0.05
575376608531349504,2015-03-10 19:24:08+00:00,471,297,0.0
573972429715959808,2015-03-06 22:24:25+00:00,305,187,0.0
573924165524176896,2015-03-06 19:12:38+00:00,491,452,0.8
572494896377929728,2015-03-02 20:33:14+00:00,218,152,0.175
572259949239275520,2015-03-02 04:59:38+00:00,1241,1045,0.0
572257999206543360,2015-03-02 04:51:53+00:00,513,341,0.0
572251445292081152,2015-03-02 04:25:51+00:00,338,181,0.0
572250237651308544,2015-03-02 04:21:03+00:00,388,192,0.0
572249253160083456,2015-03-02 04:17:08+00:00,276,110,0.05
572245542849388544,2015-03-02 04:02:23+00:00,1461,1321,0.0
572243293762928642,2015-03-02 03:53:27+00:00,240,119,0.1
572242508962533376,2015-03-02 03:50:20+00:00,314,230,0.0
572239949409329152,2015-03-02 03:40:10+00:00,192,187,0.0
572197321951334401,2015-03-02 00:50:47+00:00,632,460,0.0
571872188652888064,2015-03-01 03:18:49+00:00,513,423,0.0
570673437770948608,2015-02-25 19:55:24+00:00,1165,711,0.0
569912873549320192,2015-02-23 17:33:12+00:00,334,255,0.0
568194932961349633,2015-02-18 23:46:43+00:00,580,392,0.0
566357009587384322,2015-02-13 22:03:28+00:00,325,219,0.0
565714877554388994,2015-02-12 03:31:51+00:00,617,387,0.375
565698930458259457,2015-02-12 02:28:29+00:00,1120,954,0.475
565666991827329024,2015-02-12 00:21:35+00:00,899,632,0.0
565656496554668032,2015-02-11 23:39:52+00:00,500,254,0.5
565652365253279744,2015-02-11 23:23:27+00:00,870,877,0.0
565647375021395969,2015-02-11 23:03:38+00:00,598,463,0.0
565642279533432833,2015-02-11 22:43:23+00:00,300,317,0.0
565591937798119424,2015-02-11 19:23:20+00:00,161,292,-0.008333333333333331
565353528055828480,2015-02-11 03:35:59+00:00,679,579,0.0
565310646158630914,2015-02-11 00:45:35+00:00,1123,704,0.5
